"","STATECD","COUNTYCD","S_1_pct","S_2_pct","H_2527_pct","H_2628_pct","H_31_pct","H_32_pct","H_34_pct","H_35_pct"
"1",1,1,0.174242424242424,0.803030303030303,0.310606060606061,0.757575757575758,0.0303030303030303,0.295454545454545,0.583333333333333,0.363636363636364
"2",1,3,0.668831168831169,0.438311688311688,0.204545454545455,0.590909090909091,0.00324675324675325,0.331168831168831,0.185064935064935,0.444805194805195
"3",1,5,0.0967741935483871,0.919354838709677,0.301075268817204,0.709677419354839,0.0860215053763441,0.327956989247312,0.827956989247312,0.290322580645161
"4",1,7,0.19047619047619,0.836734693877551,0.557823129251701,0.829931972789116,0.0272108843537415,0.503401360544218,0.727891156462585,0.442176870748299
"5",1,9,0,0.730434782608696,0.530434782608696,0.295652173913043,0.0434782608695652,0.356521739130435,0.565217391304348,0.382608695652174
"6",1,11,0.0165289256198347,0.884297520661157,0.165289256198347,0.727272727272727,0.0743801652892562,0.28099173553719,0.834710743801653,0.247933884297521
"7",1,13,0.0119047619047619,0.857142857142857,0.30952380952381,0.720238095238095,0.0773809523809524,0.458333333333333,0.833333333333333,0.351190476190476
"8",1,15,0.117647058823529,0.847058823529412,0.694117647058824,0.8,0.0352941176470588,0.364705882352941,0.6,0.411764705882353
"9",1,17,0.0147058823529412,0.757352941176471,0.397058823529412,0.735294117647059,0.0220588235294118,0.411764705882353,0.860294117647059,0.147058823529412
"10",1,19,0.0650406504065041,0.772357723577236,0.682926829268293,0.715447154471545,0.0731707317073171,0.382113821138211,0.414634146341463,0.333333333333333
"11",1,21,0.185185185185185,0.837037037037037,0.6,0.837037037037037,0.0592592592592593,0.555555555555556,0.666666666666667,0.340740740740741
"12",1,23,0.0663716814159292,0.805309734513274,0.460176991150442,0.769911504424779,0.0663716814159292,0.539823008849557,0.823008849557522,0.393805309734513
"13",1,25,0.0968858131487889,0.775086505190311,0.43598615916955,0.73356401384083,0.069204152249135,0.487889273356401,0.70242214532872,0.304498269896194
"14",1,27,0.15,0.85,0.641666666666667,0.8,0.0333333333333333,0.425,0.591666666666667,0.416666666666667
"15",1,29,0.0185185185185185,0.851851851851852,0.657407407407407,0.703703703703704,0.0555555555555556,0.712962962962963,0.657407407407407,0.407407407407407
"16",1,31,0.114035087719298,0.771929824561403,0.228070175438596,0.815789473684211,0.043859649122807,0.350877192982456,0.543859649122807,0.307017543859649
"17",1,33,0,0.527472527472527,0.67032967032967,0.505494505494505,0.186813186813187,0.417582417582418,0.472527472527473,0.417582417582418
"18",1,35,0.140096618357488,0.835748792270531,0.29951690821256,0.797101449275362,0.0434782608695652,0.434782608695652,0.628019323671498,0.371980676328502
"19",1,37,0.212903225806452,0.935483870967742,0.52258064516129,0.851612903225806,0.0258064516129032,0.438709677419355,0.690322580645161,0.206451612903226
"20",1,39,0.412244897959184,0.693877551020408,0.253061224489796,0.697959183673469,0.0204081632653061,0.285714285714286,0.408163265306122,0.383673469387755
"21",1,41,0.0324675324675325,0.805194805194805,0.318181818181818,0.785714285714286,0.051948051948052,0.344155844155844,0.701298701298701,0.402597402597403
